shapeid,x,y,address
1441,-73.8572033877,40.8094890081,1615 UNDERHILL AVENUE
1442,-73.751660281,40.7747014801,116 ARLEIGH ROAD
1443,-73.825884973,40.7939920736,1 SUMMIT PLACE
1444,-73.7480802521,40.7770153159,327 MANOR ROAD
1445,-73.7436979727,40.5980435523,3 JARVIS AVENUE
1446,-73.8471282122,40.7158853486,36 GROTON STREET
1447,-73.8381129778,40.7155155434,268 BURNS STREET
1448,-73.8415701633,40.7172128986,23 ASCAN AVENUE
1449,-73.9637346226,40.5796023379,12 BRIGHTON 4 PLACE
1450,-73.9155889056,40.7761139691,192 23 AVENUE
1451,-73.7463679781,40.7745177436,330 RIDGE ROAD
1452,-73.7486425947,40.7766037684,302 MANOR ROAD
1453,-73.834965846,40.7127018453,422 BURNS STREET
1454,-73.7396403234,40.7535445971,63-057 DOUGLASTON PARKWAY
1455,-73.8122487074,40.7586775768,242 CHERRY AVENUE
1456,-73.8418406362,40.7115807127,75-027 JUNO STREET
1457,-73.9639325664,40.5798067628,15 BRIGHTON 4 PLACE
1458,-73.8272008146,40.7056985191,50 124 PLACE
1459,-73.7488447431,40.7720469885,38 HILLCREST AVENUE
1460,-73.7517391316,40.6710835658,222-005 CARSON STREET
1461,-73.829633129,40.7903965916,37 141 STREET
1462,-73.9386792899,40.5834884496,16 WEBERS COURT
1463,-73.9630806521,40.5807324125,43 BRIGHTON 5 COURT
1464,-73.8350293779,40.7127589419,418 BURNS STREET
1465,-73.8389100896,40.7139214575,150 GREENWAY NORTH
1466,-73.9072046252,40.6441260086,7 ROSE STREET
1467,-73.7398205903,40.5999692138,528 MEEHAN AVENUE
1468,-73.8402361387,40.7170171342,164 BURNS STREET
1469,-73.8381201395,40.7140876803,32 76 ROAD
1470,-73.8635919811,40.6797136529,97-50 DREW STREET
1471,-73.862175805,40.6777054862,106-04 RUBY STREET
1472,-73.8409575843,40.7159219491,52 GREENWAY NORTH
1473,-73.8426117206,40.7104065049,252 75 ROAD
1474,-73.753185348,40.776161168,21 MANOR ROAD
1475,-73.8440359312,40.7181663211,38 GREENWAY TERRACE
1476,-73.8429521326,40.7132479013,135 GREENWAY SOUTH
1477,-73.9118893658,40.6238038161,7151 PERI LANE
1478,-73.8390532922,40.7158444194,221 BURNS STREET
1479,-73.9075128928,40.6440862181,4 ROSE STREET
1480,-73.9953778881,40.7313892873,46 WASHINGTON MEWS
1481,-73.830234644,40.71112253,114 82 ROAD
1482,-73.837913791,40.7136448721,45 UNDERWOOD ROAD
1483,-73.8287180543,40.711848619,51 KEW GARDENS ROAD
1484,-73.8572087033,40.8084287406,1527 UNDERHILL AVENUE
1485,-73.8574028632,40.8095453804,1514 UNDERHILL AVENUE
1486,-74.0851537806,40.6243253693,630 VAN DUZER STREET
1487,-74.1049950911,40.6242819851,74 WHITEWOOD AVENUE
1488,-73.8251497751,40.7908094661,9 9 AVENUE
1489,-73.879755065,40.7050684623,2915 CENTRAL AVENUE
1490,-73.8295143727,40.7898227864,24 POINT CRESCENT
1491,-74.1315618821,40.6071900867,29 RAMSEY LANE
1492,-74.149282814,40.6254595122,900 MORNINGSTAR ROAD
1493,-74.1518020495,40.6148929471,448-02 CASWELL AVENUE
1494,-74.151748439,40.6139974959,427-01 WILLOW ROAD EAST
1495,-74.1523415744,40.613993046,445-02 WILLOW ROAD EAST
1496,-74.1517384691,40.6132195132,475-02 WILLOW ROAD EAST
1497,-74.1517011985,40.613272976,477-01 WILLOW ROAD EAST
1498,-74.1510493799,40.6128259412,493-02 WILLOW ROAD EAST
1499,-74.1510074381,40.6128309808,495-01 WILLOW ROAD EAST
1500,-74.1506782445,40.6127988634,501-02 WILLOW ROAD EAST
1501,-74.1511452657,40.6116542402,545-01 WILLOW ROAD EAST
1502,-74.1730777937,40.5613328624,30 CHALLENGER DRIVE
1503,-74.1420470552,40.5634898869,262 CORONA AVENUE
1504,-74.1387978031,40.5464577291,32 YACHT CLUB COVE
1505,-74.1998071542,40.5538791296,109 LOMBARD COURT
1506,-74.1505973665,40.5496607951,15 NELSON AVENUE
1507,-74.2223301219,40.5355284224,94 ROBIN COURT
1508,-74.2223325555,40.5366350321,50 ROBIN COURT
1509,-74.0804902637,40.5798877942,123 QUINCY AVENUE
1510,-74.1450433082,40.5532710564,36 STERN COURT
1511,-73.8076810499,40.7121045757,84-044 152 STREET
1512,-73.835967547,40.7136073113,376 BURNS STREET
1513,-73.8323943374,40.656421507,11 BAYVIEW AVENUE
1514,-73.8317789724,40.7076513688,60 BEVERLY ROAD
1515,-73.746138736,40.772198073,21 38 DRIVE
1516,-73.8444796866,40.7167685144,85 GREENWAY TERRACE
1517,-73.8252993101,40.7872732468,5 HILL COURT
1518,-73.7432367593,40.7748396929,249-014 38 AVENUE
1519,-73.9957745763,40.7315563374,56 WASHINGTON MEWS
1520,-73.918676333,40.7782189067,104 23 AVENUE
1521,-73.7459265131,40.7742886029,19 OAK LANE
1522,-73.8377040733,40.714754655,293 BURNS STREET
1523,-73.7494419163,40.7782070691,325 GROSVENOR STREET
1524,-73.7397590106,40.7535444784,63-059 DOUGLASTON PARKWAY
1525,-73.844410538,40.7126161119,205 ASCAN AVENUE
1526,-73.7477984755,40.7760553748,320 HOLLYWOOD AVENUE
1527,-73.7388647164,40.7536107298,63-045 DOUGLASTON PARKWAY
1528,-73.9072141023,40.658794256,179 THATFORD AVENUE
1529,-73.8552790753,40.8595348248,2253 ESPLANADE
1530,-74.0032193833,40.5758075643,30 WEST 37 STREET
1531,-73.987698043,40.5829286797,152 BAY 53 STREET
1532,-73.9388370231,40.5836188949,13 WEBERS COURT
1533,-73.7472790177,40.746039515,68-003 CLOVERDALE LANE
1534,-73.8873347523,40.7029994685,2688 CENTRAL AVENUE
1535,-73.8480293968,40.8135269681,309 HOWE AVENUE
1536,-73.9152696103,40.7762449365,197 23 AVENUE
1537,-73.865905318,40.682130624,367 ELDERT LANE
1538,-73.8459175595,40.719182014,4 DARTMOUTH STREET
1539,-73.7493433626,40.7728566892,210 FOREST ROAD
1540,-73.836823353,40.7139247027,706 BURNS STREET
1541,-73.8799488834,40.7047677509,2908 CENTRAL AVENUE
1542,-73.7520825841,40.7804478854,14 KENMORE ROAD
1543,-73.8427278007,40.7160254906,10 STANDISH PLACE
1544,-73.9246388297,40.6378597037,26 PRESTON COURT
1545,-73.7475607947,40.7746909744,302 PARK LANE
1546,-73.8415950388,40.6947112719,163 88 AVENUE
1547,-73.7415018583,40.753383912,63-085 DOUGLASTON PARKWAY
1548,-73.8379199653,40.7149335594,283 BURNS STREET
1549,-73.8458511302,40.7180609097,40 71 AVENUE
1550,-73.840577715,40.7161152168,12 BEECHKNOLL ROAD
1551,-73.9636721927,40.5804710834,36 BRIGHTON 4 COURT
1552,-73.8326135425,40.6565416432,21 BAYVIEW AVENUE
1553,-73.7499786761,40.7763943847,232 MANOR ROAD
1554,-73.7454974416,40.7743836448,23 OAK LANE
1555,-73.8419220546,40.7127859516,161 GREENWAY SOUTH
1556,-73.7895745161,40.7524145304,190-009 HOLLIS COURT BOULEVARD
1557,-73.8465341738,40.7186718225,34 TENNIS PLACE
1558,-73.8410601203,40.7130497902,125 75 ROAD
1559,-73.8556187905,40.8083893476,10 BANES COURT
1560,-73.8635756199,40.6808264224,421 DREW STREET
1561,-73.9590854886,40.5797682516,130 BRIGHTON 10 STREET
1562,-73.7465965331,40.7747287644,327 RIDGE ROAD
1563,-73.8427568593,40.7179413353,2 HOLDER PLACE
1564,-73.8405349226,40.7133050671,110 75 ROAD
1565,-73.8425527319,40.7122922212,51 INGRAM STREET
1566,-73.9628151527,40.6344880133,25 NEWKIRK PLAZA
1567,-73.9659693078,40.5777006304,3044 BRIGHTON 1 PATH
1568,-73.8426880618,40.7127393886,40 INGRAM STREET
1569,-73.845030815,40.714842319,53 GREENWAY SOUTH
1570,-73.8886482655,40.5664165025,83 CHURCH AVENUE
1571,-73.82967362,40.7110688232,107 82 ROAD
1572,-73.8061706129,40.8216293126,49 PENNYFIELD CAMP
1573,-73.8411168326,40.7142574896,18 SUMMER STREET
1574,-73.8286996232,40.7903721494,36 NORTH DRIVE
1575,-73.8292069303,40.6863419467,1016 114 STREET
1576,-73.8439466905,40.7179381482,44 GREENWAY TERRACE
1577,-73.8637465809,40.6803962409,97-22 DREW STREET
1578,-73.8635040663,40.6805458203,433 DREW STREET
1579,-73.8575586754,40.8099425454,1508 UNDERHILL AVENUE
1580,-73.8306189997,40.7113656919,115 82 AVENUE
1581,-73.8310229527,40.6908715238,1017 114 STREET
1582,-73.8768744657,40.7053349658,72-006 73 PLACE
1583,-73.7494616626,40.7743670928,226 PARK LANE
1584,-73.8388220348,40.7146242744,95 BEECHKNOLL ROAD
1585,-73.85549817,40.8592767603,2241 ESPLANADE
1586,-73.9063502205,40.7085319843,578 GRANDVIEW AVENUE
1587,-73.9199718797,40.5606639571,117 ROCKAWAY POINT BOULEVARD
1588,-73.843054371,40.7124904337,33 INGRAM STREET
1589,-73.7586250147,40.5963712812,25-002 HIGHLAND COURT
1590,-73.8357280012,40.7084397769,134 AUDLEY STREET
1591,-74.1513739291,40.6146359789,432-01 CASWELL AVENUE
1592,-74.1514055268,40.6143241595,413-01 WILLOW ROAD EAST
1593,-74.1517860737,40.6135777451,459-01 WILLOW ROAD EAST
1594,-74.1511568983,40.6118850674,539-02 WILLOW ROAD EAST
1595,-74.1121939734,40.6400623229,129 BEMENT COURT
1596,-74.1048773646,40.6246332213,67 WHITEWOOD AVENUE
1597,-74.1051783945,40.6242425748,78 WHITEWOOD AVENUE
1598,-74.196853843,40.5370170407,276 ELLSWORTH AVENUE
1599,-74.2020003856,40.5546579635,158 CODY PLACE
1600,-74.2024602758,40.5545337428,132 CODY PLACE
1601,-74.1650858595,40.6001318276,51 AMSTERDAM PLACE
1602,-74.1422425483,40.5633302939,254 CORONA AVENUE
1603,-73.8424058884,40.7126182708,50 INGRAM STREET
1604,-73.7480365092,40.7714145835,109 PROSPECT AVENUE
1605,-73.7412991234,40.5981460807,629 JARVIS AVENUE
1606,-73.7529090798,40.7795295683,19 RICHMOND ROAD
1607,-73.7795111146,40.7356920966,192-045 71 CRESCENT
1608,-73.8404095907,40.7159903204,18 BEECHKNOLL ROAD
1609,-73.9133268583,40.5637117771,713 LIBERTY LANE
1610,-73.82992012,40.7113272009,110 82 ROAD
1611,-73.8019392171,40.7714010648,162-010 BAYSIDE LANE
1612,-73.8986984802,40.7204691147,39 59 AVENUE
1613,-73.8900262673,40.7023831716,2618 CENTRAL AVENUE
1614,-73.9666889522,40.5770366845,70 BRIGHTON 1 LANE
1615,-73.9358004143,40.5834960419,8 SHALE STREET
1616,-73.847813334,40.8142353897,330 HOWE AVENUE
1617,-73.8366633784,40.7131427433,40 DEEPDENE ROAD
1618,-73.7267679135,40.6554871552,259-051 FRANCIS LEWIS BOULEVARD
1619,-73.8426685519,40.7176695406,3 HOLDER PLACE
1620,-73.7473743903,40.7754231399,316 ARLEIGH ROAD
1621,-73.9872228142,40.5827668953,135 BAY 53 STREET
1622,-73.8304961269,40.7105132107,117 82 ROAD
1623,-73.8432766289,40.71254099,23 INGRAM STREET
1624,-73.7458829314,40.7718731174,28 38 DRIVE
1625,-73.728903366,40.7692397076,2 OAKLEY PLACE
1626,-73.8364373268,40.7135444383,724 BURNS STREET
1627,-73.9155866805,40.776467941,185 23 AVENUE
1628,-73.8616779378,40.6758981036,107-22 RUBY STREET
1629,-73.847575966,40.8132134231,304 HOWE AVENUE
1630,-73.7475023872,40.772337401,37 240 STREET
1631,-73.8574155573,40.8103893928,1603 UNDERHILL AVENUE
1632,-73.7489881266,40.7713341599,3 HILLCREST AVENUE
1633,-73.9072584634,40.6438579956,14 ROSE STREET
1634,-73.9647506478,40.5796754041,17 BRIGHTON 3 LANE
1635,-73.8123834643,40.7586422788,238 CHERRY AVENUE
1636,-73.921480627,40.5602944585,442 HILLCREST WALK
1637,-73.7472268775,40.7768396332,344 MANOR ROAD
1638,-73.8285597472,40.7107896293,103 82 DRIVE
1639,-73.916072456,40.7768751835,171 23 AVENUE
1640,-73.7407410158,40.5986269482,610 JARVIS AVENUE
1641,-73.7524869401,40.7755689624,101 HOLLYWOOD AVENUE
1642,-73.7458835536,40.771876015,20 38 DRIVE
1643,-73.8440316656,40.7180923648,42 GREENWAY TERRACE
1644,-73.8365511004,40.7136472371,720 BURNS STREET
1645,-73.9057172479,40.7084238656,590 GRANDVIEW AVENUE
1646,-73.8407108653,40.7168158086,33 BORAGE PLACE
1647,-73.9043248026,40.7076055424,662 GRANDVIEW AVENUE
1648,-73.84535235,40.718039356,1 ARCHWAY PLACE
1649,-73.8298726211,40.7118758624,105 82 AVENUE
1650,-73.7499652184,40.7727671396,21 CENTER DRIVE
1651,-73.7520753501,40.7783640142,120 WARWICK AVENUE
1652,-73.9163419481,40.7765773459,174 23 AVENUE
1653,-73.8255096505,40.7941560276,98 PARSONS BOULEVARD
1654,-73.7463710961,40.7714080493,315 CHERRY STREET
1655,-73.825506377,40.7908606997,11 9 AVENUE
1656,-73.7486011067,40.7748197027,255 PARK LANE
1657,-73.8064951732,40.8221885501,17 HARDING AVENUE
1658,-73.8386085135,40.7141790382,45 76 ROAD
1659,-73.7472976607,40.6021252848,2 HURLEY COURT
1660,-73.9047284103,40.7023638388,5735 PUTNAM AVENUE
1661,-73.7391288936,40.7535878733,63-049 DOUGLASTON PARKWAY
1662,-73.7495675724,40.7795728209,349 RICHMOND ROAD
1663,-73.7502675936,40.7801732169,337 KNOLLWOOD AVENUE
1664,-73.9603455243,40.5809783676,29 BRIGHTON 8 PLACE
1665,-73.7519172686,40.7786864261,113 WARWICK AVENUE
1666,-73.8307050558,40.7122582026,113 81 AVENUE
1667,-73.7477360755,40.7739363678,268 RIDGE ROAD
1668,-73.8396623696,40.7166633515,188 BURNS STREET
1669,-73.8470391305,40.7162109037,110 71 AVENUE
1670,-73.9871606107,40.5834898319,151 BAY 52 STREET
1671,-73.9176130784,40.7779594148,125 23 AVENUE
1672,-73.801948573,40.6727214516,124-060 VAN WYCK EXPRESSWAY SR WEST
1673,-73.7479916938,40.7708502054,30 CHERRY STREET
1674,-73.8470274166,40.717054699,87 71 AVENUE
1675,-73.9087421842,40.8147455504,603 PONTIAC PLACE
1676,-73.8601671844,40.8466607894,170 DELANCEY PLACE
1677,-73.96064865,40.5824694407,2 BRIGHTON 8 COURT
1678,-73.8300851812,40.7126631647,105 81 AVENUE
1679,-73.8418636397,40.7167432508,43 ASCAN AVENUE
1680,-73.7573233927,40.5984513423,22-001 BEACH 22 STREET
1681,-73.8573628214,40.8101227861,1605 UNDERHILL AVENUE
1682,-73.7465180446,40.7720993586,11 38 DRIVE
1683,-73.8445527558,40.7156063001,24 72 AVENUE
1684,-73.8637343167,40.6803426449,97-24 DREW STREET
1685,-73.8301960354,40.7101687859,120 82 DRIVE
1686,-73.9513254525,40.6476346018,4 EAST 28 STREET
1687,-73.9655267889,40.5800152914,43 BRIGHTON 2 PLACE
1688,-73.9579829217,40.5818178107,55 IDE COURT
1689,-73.8247138873,40.7916697899,1 NORTH DRIVE
1690,-73.7457109368,40.7715130901,333 CHERRY STREET
1691,-73.7525267164,40.7780568285,105 GROSVENOR STREET
1692,-74.0851468519,40.6244841541,624 VAN DUZER STREET
1693,-74.1507333542,40.6128075046,501-01 WILLOW ROAD EAST
1694,-74.1483412306,40.5905315381,57 GINA COURT
1695,-74.093396599,40.5894027739,45 PERINE AVENUE
1696,-74.2223739083,40.535526481,94 ROBIN COURT
1697,-74.222405246,40.5366096674,48 ROBIN COURT
1698,-74.1386221981,40.5463006047,28 YACHT CLUB COVE
1699,-74.2026844235,40.5551559163,194 CODY PLACE
1700,-74.2193306913,40.5516348023,2601 VETERANS ROAD WEST
1701,-73.7293196018,40.6635440403,250-013 HOOK CREEK BOULEVARD
1702,-73.8334524939,40.7101339325,157 ONSLOW PLACE
1703,-74.1180242667,40.5542472215,538 MERKEL PLACE
1704,-73.7455043381,40.7716076955,345 CHERRY STREET
1705,-73.8254285052,40.7940169871,96 PARSONS BOULEVARD
1706,-73.8305971511,40.5804334645,14 BETTY COURT
1707,-73.7468329386,40.7736231631,311 FOREST ROAD
1708,-73.7505556048,40.7731689776,119 FOREST ROAD
1709,-73.8478546178,40.7157619861,129 71 AVENUE
1710,-73.9876489859,40.582704305,145 BAY 53 STREET
1711,-73.8222053061,40.8636242299,140 ELGAR PLACE
1712,-73.9648128833,40.5802149949,42 BRIGHTON 3 COURT
1713,-73.8433500439,40.7143804886,141 ASCAN AVENUE
1714,-73.9175590276,40.7779212997,127 23 AVENUE
1715,-73.8570596426,40.8088718529,1621 UNDERHILL AVENUE
1716,-73.7518400743,40.7753918814,120 HOLLYWOOD AVENUE
1717,-73.8417225494,40.7136273299,49 SUMMER STREET
1718,-73.9622900654,40.7786686037,1006 5 AVENUE
1719,-73.8661207962,40.6830286887,317 ELDERT LANE
1720,-73.7396360997,40.753544962,63-057 DOUGLASTON PARKWAY
1721,-73.8378627207,40.7120882876,25 ROCKROSE PLACE
1722,-73.830526547,40.5804553424,12 BETTY COURT
1723,-73.8308023542,40.7112671587,117 82 AVENUE
1724,-73.7443449074,40.6579821167,240-014 146 AVENUE
1725,-73.8462097285,40.7183702702,57 71 AVENUE
1726,-73.7467983668,40.7779194374,375 BEVERLY ROAD
1727,-73.8358980849,40.7131351098,742 BURNS STREET
1728,-73.7266785355,40.6546495577,262-010 HOOK CREEK BOULEVARD
1729,-73.8307277289,40.7117098375,116 82 AVENUE
1730,-73.8781228314,40.7060546323,1-028 73 STREET
1731,-73.8468511091,40.7190213834,48 DARTMOUTH STREET
1732,-73.9248401886,40.6380803933,25 PRESTON COURT
1733,-73.9642728436,40.580439191,41 BRIGHTON 4 COURT
1734,-73.8301254145,40.8549206874,1874 ST PAUL AVENUE
1735,-73.7482158207,40.7762832804,315 HOLLYWOOD AVENUE
1736,-73.8413127669,40.7174551819,1 ASCAN AVENUE
1737,-73.8483235602,40.7165060173,16 GROTON STREET
1738,-74.0044585495,40.6551264076,166 35 STREET
1739,-73.9734652574,40.7938514117,15 POMANDER WALK
1740,-73.8697905492,40.8219319483,68 CLASON POINT LANE
1741,-73.8434501278,40.7185144942,65 BURNS STREET
1742,-73.8377003137,40.7151908001,284 BURNS STREET
1743,-73.8441489744,40.7142086599,90 GREENWAY SOUTH
1744,-73.8424094722,40.7150552225,104 ASCAN AVENUE
1745,-73.9722907323,40.5939030956,92 VILLAGE ROAD SOUTH
1746,-73.8640383343,40.6816017002,95-24 DREW STREET
1747,-73.924596628,40.6378814048,28 PRESTON COURT
1748,-73.7463875028,40.7755896275,344 ARLEIGH ROAD
1749,-73.8988239735,40.7204543484,41 59 AVENUE
1750,-73.8300106952,40.7117893229,107 82 AVENUE
1751,-73.9648476329,40.5800051202,36 BRIGHTON 3 WALK
1752,-73.8756391479,40.8229053003,1613 BRUCKNER BOULEVARD
1753,-73.8633233609,40.6798487323,463 DREW STREET
1754,-73.7485034147,40.7458938478,68-037 CLOVERDALE LANE
1755,-73.7516213133,40.7786693251,123 WARWICK AVENUE
1756,-73.8360580604,40.7136887045,372 BURNS STREET
1757,-73.7513395613,40.7736875484,117 RIDGE ROAD
1758,-73.848713441,40.7176656679,55 EXETER STREET
1759,-73.8458639187,40.7180046538,44 71 AVENUE
1760,-73.9628963818,40.6347444088,35 NEWKIRK PLAZA
1761,-73.9692759089,40.6331570038,730 EAST 8 STREET
1762,-73.8574421422,40.8105137046,1600 UNDERHILL AVENUE
1763,-73.829268883,40.7103184717,113 82 DRIVE
1764,-73.7465308269,40.7736712462,323 FOREST ROAD
1765,-73.842055893,40.6946136435,149 88 AVENUE
1766,-73.8446066885,40.7164304348,99 GREENWAY TERRACE
1767,-73.7399643456,40.599868186,532 MEEHAN AVENUE
1768,-73.8475552384,40.813126675,302 HOWE AVENUE
1769,-73.9603589662,40.5812039153,25 BRIGHTON 8 PLACE
1770,-73.8573597191,40.8101102921,1606 UNDERHILL AVENUE
1771,-73.8910403866,40.7024034339,2593 CENTRAL AVENUE
1772,-73.837788028,40.7148242318,289 BURNS STREET
1773,-73.7475354444,40.6607515723,231-009 145 AVENUE
1774,-73.8394998223,40.7133250015,30 SHORTHILL ROAD
1775,-73.9067990559,40.6589806902,220 THATFORD AVENUE
1776,-73.9183057194,40.7779559051,118 23 AVENUE
1777,-73.8402915847,40.7170505908,162 BURNS STREET
1778,-73.9576769517,40.581788369,26 BRIGHTON 10 STREET
1779,-73.9047099592,40.7020674863,5726 PUTNAM AVENUE
1780,-73.7878527373,40.7869670737,13-038 LORI DRIVE
1781,-73.8270925639,40.792201514,76 MALBA DRIVE
1782,-73.8803729918,40.7018256192,28-052 COOPER AVENUE
1783,-73.7509388615,40.781556275,1104 WEST DRIVE
1784,-73.8348210194,40.6998537208,3-043 115 STREET
1785,-73.965347621,40.5797841976,48 BRIGHTON 2 WALK
1786,-73.84052246,40.7171898968,154 BURNS STREET
1787,-73.8633840826,40.6801140442,451 DREW STREET
1788,-73.8285720614,40.6535623903,60 DAVENPORT COURT
1789,-73.8620985843,40.6773309274,106-16 RUBY STREET
1790,-73.8560581753,40.8062648055,620 BRONX RIVER AVENUE
1791,-74.106565668,40.6117574253,166 CATTARAUGUS STREET
1792,-73.7526054877,40.780880542,26 KENMORE ROAD
1793,-73.8417413793,40.7159464157,35 GREENWAY NORTH
1794,-74.1520386917,40.6146105202,409-01 WILLOW ROAD EAST
1795,-74.151379458,40.6149947495,438-01 CASWELL AVENUE
1796,-74.1515842508,40.6139373895,425-01 WILLOW ROAD EAST
1797,-74.1515153379,40.6140560266,421-01 WILLOW ROAD EAST
1798,-74.1514420888,40.6142625593,415-01 WILLOW ROAD EAST
1799,-74.151921688,40.61408098,431-02 WILLOW ROAD EAST
1800,-74.1519696246,40.6132310548,471-01 WILLOW ROAD EAST
1801,-74.1511374803,40.6119510098,537-02 WILLOW ROAD EAST
1802,-74.1510508935,40.6121972826,531-01 WILLOW ROAD EAST
1803,-74.1516008466,40.6125128949,521-02 WILLOW ROAD EAST
1804,-74.1517298247,40.6127477953,515-01 WILLOW ROAD EAST
1805,-74.1690143683,40.6367523103,104 MACORMAC PLACE
1806,-74.1728611606,40.5613617594,36 CHALLENGER DRIVE
1807,-74.1397712169,40.6291139719,48 LA GRANGE PLACE
1808,-74.1967445448,40.5368037831,284 ELLSWORTH AVENUE
1809,-74.1433639756,40.5549207723,280 TIMBER RIDGE DRIVE
1810,-74.1432478863,40.5547056937,300 TIMBER RIDGE DRIVE
1811,-74.1019310724,40.5612501567,161 CEDAR GROVE COURT
1812,-74.2221400243,40.5366485837,54 ROBIN COURT
1813,-73.7492610223,40.7793372002,350 RICHMOND ROAD
1814,-73.738404329,40.6008160383,328 MEEHAN AVENUE
1815,-73.8659538085,40.682343932,359 ELDERT LANE
1816,-73.8308098212,40.6904185683,1033 114 STREET
1817,-73.8121062112,40.7591988876,147 BEECH AVENUE
1818,-73.8635484519,40.6807282935,423 DREW STREET
1819,-73.9045792527,40.702214178,5730 PUTNAM AVENUE
1820,-73.9174445388,40.7108905973,713 STARR STREET
1821,-73.8437105813,40.7176200653,60 GREENWAY TERRACE
1822,-73.8424383162,40.7130387392,151 GREENWAY SOUTH
1823,-73.7461254805,40.6026396274,9-012 GARDEN COURT
1824,-73.8386200836,40.7117378806,235 GREENWAY NORTH
1825,-73.8410502271,40.7154988381,57 GREENWAY NORTH
1826,-73.8264691471,40.7934292809,8 SUMMIT PLACE
1827,-73.7506389667,40.7770002864,224 BEVERLY ROAD
1828,-73.8386186218,40.7114340307,237 GREENWAY NORTH
1829,-73.906499869,40.7088870172,566 GRANDVIEW AVENUE
1830,-73.7475964906,40.7735135667,263 FOREST ROAD
1831,-73.9659514533,40.5773559311,45 BRIGHTON 1 LANE
1832,-73.7528507163,40.7723607347,11 MELROSE LANE
1833,-73.8890503582,40.7026157894,2644 CENTRAL AVENUE
1834,-73.9667824882,40.5773118798,61 BRIGHTON 1 TERRACE
1835,-73.9659244049,40.5780321866,38 BRIGHTON 1 PATH
1836,-73.9102491561,40.700459611,445 PALMETTO STREET
1837,-73.8365029614,40.7118970678,47 MARKWOOD PLACE
1838,-73.9604775617,40.580833841,14 BRIGHTON 8 PLACE
1839,-73.844573449,40.7177208982,43 GREENWAY TERRACE
1840,-73.8487686473,40.698274175,422 PARK LANE SOUTH
1841,-73.8322931534,40.6558229522,7 BAYVIEW AVENUE
1842,-73.8409041082,40.694895775,183 88 AVENUE
1843,-73.8298959343,40.6557612106,42 RUSSELL STREET
1844,-73.9107644653,40.720225746,23-000 58 ROAD
1845,-73.8296924195,40.7908076809,31 141 STREET
1846,-73.7513335681,40.7796663342,300 KNOLLWOOD AVENUE
1847,-73.9217066857,40.7213224164,56-045 48 STREET
1848,-73.8292955058,40.7067555157,258 BREVOORT STREET
1849,-73.7446118376,40.7702543273,2 STUART LANE
1850,-73.8285360325,40.7901104618,35 9 AVENUE
1851,-73.7475453248,40.7767988922,334 MANOR ROAD
1852,-73.8380145862,40.7112952336,254 GREENWAY NORTH
1853,-73.984945822,40.6457215724,3426 FT HAMILTON PARKWAY
1854,-73.8115723317,40.7588703451,260 CHERRY AVENUE
